# This CSV contains satellite, iagos and ERA5 data of the collocated IAGOS flights.
# Each row corresponds to one flight instance with satellite observations, flight data, annotations, meteorological data, and efficiency data.
# Column descriptions:
# path: Relative path to the collocation folder, satellite: Satellite platform (Sentinel or Landsat), scene_id: Satellite scene identifier, sensing_time: Timestamp of the satellite image acquisition, crs: Coordinate reference system of the satellite image, extent: Spatial extent of the image, visualization_url: URL to visualize the scene quickly (if available), base_url: Base URL to Google Sentinel-2 dataset (Sentinel-2 only), icao24: ICAO24 aircraft identifier, registration: Aircraft registration, icao_code: ICAO aircraft type code, airframe_type: Airframe type from IAGOS, iagos_number: IAGOS aircraft number, engine_uid: Engine identifier, longitude: Aircraft longitude at sensing time, latitude: Aircraft latitude at sensing time, altitude: Aircraft altitude (GPS or barometric), air_pressure: Air pressure (Pa), vertical_rate: Vertical rate (ft/min), heading: Aircraft heading (deg, clockwise north = 0), x: X coordinate of contrail annotation, y: Y coordinate of contrail annotation, contrail_formation: Boolean flag if contrail formed, contrail_label: Contrail linestring or (multi)polygon (JSON), out_of_frame_flag: Boolean flag if contrail continues outside image frame, iagos_file: Filename of IAGOS data, air_temperature_iagos: IAGOS Air Temperature (K), air_temperature_iagos_error: IAGOS Air Temperature Error (K), air_temperature_iagos_validity: IAGOS Air Temperature Validity, rhl_iagos: IAGOS Relative humidity (Liquid Water), rhl_iagos_error: IAGOS Relative humidity (Liquid Water) Error, rhl_iagos_validity: IAGOS Relative humidity (Liquid Water) Validity, rhi_iagos: IAGOS Relative humidity (Ice), rhi_iagos_error: IAGOS Relative humidity (Ice), rhi_iagos_validity: IAGOS Relative humidity (Ice), northward_wind_iagos: IAGOS Meridional Wind (m/s), eastward_wind_iagos: IAGOS Zonal Wind (m/s), air_temperature_era5: ERA5 Air Temperature (K), rhl_era5: ERA5 Relative humidity (Liquid Water), rhi_era5: ERA5 Relative humidity (Ice), northward_wind_era5: ERA5 Meridional Wind (m/s), eastward_wind_era5: ERA5 Meridional Wind (m/s), efficiency_PS_IAGOS: PS-computed aircraft efficiency using IAGOS weather data interpolated to sensing time, efficiency_BADA4_IAGOS: BADA 4.2-computed aircraft efficiency using IAGOS weather data interpolated to sensing time, efficiency_PS_ERA5: PS-computed aircraft efficiency using ERA5 weather data interpolated to sensing time, efficiency_BADA4_ERA5: BADA 4.2-computed aircraft efficiency using ERA5 weather data interpolated to sensing time
path,satellite,scene_id,sensing_time,crs,extent,visualization_url,base_url,icao24,registration,icao_code,airframe_type,iagos_number,engine_uid,longitude,latitude,altitude,air_pressure,vertical_rate,heading,x,y,lon_annotation,lat_annotation,contrail_formation,contrail_label,out_of_frame_flag,iagos_file,air_temperature_iagos,air_temperature_iagos_error,air_temperature_iagos_validity,rhl_iagos,rhl_iagos_error,rhl_iagos_validity,rhi_iagos,rhi_iagos_error,rhi_iagos_validity,northward_wind_iagos,eastward_wind_iagos,air_temperature_era5,rhl_era5,rhi_era5,northward_wind_era5,eastward_wind_era5,efficiency_PS_IAGOS,efficiency_BADA4_IAGOS,efficiency_PS_ERA5,efficiency_BADA4_ERA5
intersects_landsat/2015/2015053110093403_LC81980232015151LGN01,Landsat,LC81980232015151LGN01,2015-05-31T10:32:37.577544Z,EPSG:32631,"[604020.0, 644010.0, 5859960.0, 5883930.0]",,,3C64F4,D-AIGT,A343,A340-313,1,2CM015,4.8590442454,52.9809029476,0.0,29680.5614,1132.3722419558774,332.29619419798587,624099.8742394223,5871793.8579815235,4.848482017260668,52.981344433009056,False,,,IAGOS_timeseries_2015053110093403_L2_3.1.3.nc4,228.81950243182374,0.7900000214576721,2.0,0.39852807140374186,0.08234241465622187,2.0,0.6167500665510893,0.12743068498328328,0.0,3.2157754400000003,24.46,227.96364151599784,0.34558520659211933,0.5280119584588112,3.1488350405295757,23.06618606691838,0.31267658896513384,0.28716442465971104,0.3206541428686585,0.2628002577131674
intersects_landsat/2015/2015072801391908_LC81240472015209LGN01,Landsat,LC81240472015209LGN01,2015-07-28T03:05:09.330842Z,EPSG:32649,"[273180.0, 313140.0, 2127570.0, 2151540.0]",,,899118,B-18806,A343,A340-313,2,2CM015,109.0414120577,19.33802144985,12027.82443945,21560.0,0.0,51.645661435902184,293165.3511203344,2139499.490456075,109.03110740024962,19.33886050243998,True,"{""type"": ""LineString"", ""coordinates"": [[109.03110740024646, 19.338860502439275], [108.94516639801768, 19.270930561040593]]}",,IAGOS_timeseries_2015072801391908_L2_3.1.3.nc4,226.54158582820892,0.699999988079071,2.0,0.6697556154759228,0.10368093526017666,2.0,1.0600115729311705,0.16409418044703453,0.0,-14.239060785000001,-1.99736424,225.76337833614915,0.668250016086144,1.0394074968630074,-13.7229161024593,-1.5031705896542218,0.32501694916338164,0.3113118917166006,0.3246231635599096,0.3004541008522411
intersects_landsat/2015/2015041910134003_LC82080222015109LGN01,Landsat,LC82080222015109LGN01,2015-04-19T11:34:21.907738Z,EPSG:32629,"[525900.0, 565860.0, 5955150.0, 5979120.0]",,,3C64F4,D-AIGT,A343,A340-313,1,2CM015,-8.3198863092,53.85443385415,0.0,22650.0,0.0,274.87347377315666,546084.4484072707,5967081.798335338,-8.299459865808169,53.85019326769135,True,"{""type"": ""LineString"", ""coordinates"": [[-8.299459865812334, 53.85019326768833], [-8.289823260009687, 53.84977626877656]]}",,IAGOS_timeseries_2015041910134003_L2_3.1.3.nc4,218.9947722182846,0.8299999833106995,2.0,0.14304612997492402,0.09099492196633294,2.0,0.2437268711135164,0.1550402124490887,0.0,1.79046131,-16.35,216.92074626631742,0.13919796820295324,0.23185574429086803,0.6710726841418928,-16.173938953776695,0.32565009695925207,0.3112913702014665,0.3264876809089854,0.3063446282971593
intersects_landsat/2015/2015042010175103_LC81990232015110LGN01,Landsat,LC81990232015110LGN01,2015-04-20T10:39:07.477610Z,EPSG:32631,"[579000.0, 618960.0, 5813370.0, 5837340.0]",,,3C64F4,D-AIGT,A343,A340-313,1,2CM015,4.452380604,52.56967761,0.0,31182.835849999996,696.2858973066225,294.666468442371,602607.8348712762,5823586.353257872,4.513392714109909,52.55266778578127,False,,,IAGOS_timeseries_2015042010175103_L2_3.1.3.nc4,227.65372580196382,0.7799999713897705,2.0,0.27923881599217654,0.07285511503612623,2.0,0.4371222179992497,0.11404800676193089,0.0,3.925522325,-18.076417924999998,226.59621174559948,0.2720584168427773,0.4203979687090829,0.8535691405754638,-17.82563616551717,0.3148846282705109,0.29425853287309905,0.3191008426945068,0.2698158780675156
intersects_landsat/2015/2015091801105808_LC81200492015261LGN01,Landsat,LC81200492015261LGN01,2015-09-18T02:41:38.552909Z,EPSG:32650,"[249810.0, 289770.0, 1773450.0, 1797420.0]",,,899118,B-18806,A343,A340-313,2,2CM015,114.85074299105,16.13598770015,12665.2,19680.0,0.0,223.3775271347226,269370.5997272328,1785012.8372581357,114.84340064820569,16.13443806551743,False,,,IAGOS_timeseries_2015091801105808_L2_3.1.3.nc4,219.97999572753906,0.7099999785423279,2.0,0.0958617733043395,0.10179169352686591,2.0,0.1617748362940997,0.17178207868048176,0.0,4.1466731725,-5.966997265,220.1714752692967,0.19213643232353855,0.31216331561727795,2.0527823754734382,-5.435493754021663,0.3271495488405973,0.36524528145509283,0.3274942393563853,0.3350592593105139
intersects_landsat/2017/2017022609345504_LC81930272017057LGN00,Landsat,LC81930272017057LGN00,2017-02-26T10:03:53.828826Z,EPSG:32632,"[709620.0, 749580.0, 5277390.0, 5301360.0]",,,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,12.044677020449999,47.71866171645,11931.33648585,19720.0,195.5911304501538,136.50082920023425,727800.5625622136,5291231.214055861,12.038372238594517,47.73420900171192,True,"{""type"": ""LineString"", ""coordinates"": [[12.038372238591744, 47.73420900171323], [11.93193690895934, 47.82233140743644]]}",,IAGOS_timeseries_2017022609345504_L2_3.1.3.nc4,207.59829083612823,0.8199999928474426,2.0,0.6805855866133571,0.15354302586903423,2.0,1.2941105664606094,0.29195687947021426,0.0,-11.148063155,25.41243239,208.17131719305584,0.6666706276764429,1.172307717172254,-7.364519915086811,25.455246102157705,0.33747391841529795,0.3184849602994975,0.34137585265175074,0.3179016767382633
intersects_landsat/2017/2017090209162812_LC81970322017245LGN00,Landsat,LC81970322017245LGN00,2017-09-02T10:31:05.780004Z,EPSG:32631,"[495480.0, 535470.0, 4377450.0, 4401420.0]",,,39644E,F-GZCO,A332,A330-203,9,5GE085,3.1642335003,39.656494990999995,10419.2115007,26130.0,0.0,178.73255404640122,515486.70562913443,4391012.165421128,3.1805593692545497,39.66878447752819,False,,,IAGOS_timeseries_2017090209162812_L2_3.1.2.nc4,225.74000549316406,0.38999998569488525,0.0,0.23410999560031295,0.05350560464213044,2.0,0.3734356919810772,0.08534835411985219,0.0,-2.60104989,29.921400520000002,224.86997691028577,0.19787982016851227,0.3101037845339992,-0.8364958417873918,33.50713935292424,0.31861786396032477,0.31369877210213726,0.3173277151119993,0.31248529936081937
intersects_landsat/2017/2017111623551807_LC81210442017321LGN00,Landsat,LC81210442017321LGN00,2017-11-17T02:46:23.080704Z,EPSG:32650,"[292020.0, 331980.0, 2452620.0, 2476620.0]",,,780192,B-HLR,A333,A330-343,4,01P14RR101,115.17257894400001,22.2777959648,6792.7427776,44810.44752,-937.5675481288197,267.5272125509225,312766.9468426182,2464563.969316607,115.1827662674444,22.27655421644633,False,,,IAGOS_timeseries_2017111623551807_L2_3.1.3.nc4,263.90366454589844,0.7400000095367432,2.0,0.21091929905772208,0.026808332434713842,2.0,0.2309602049486637,0.029355511740475893,0.0,,,263.20711206780544,0.16751306169186178,0.18468807847031757,0.7722834811207707,9.237348905817516,,,0.13360164520675008,0.0
intersects_landsat/2017/2017063009350012_LC81970302017181LGN00,Landsat,LC81970302017181LGN00,2017-06-30T10:29:58.460975Z,EPSG:32631,"[469980.0, 509940.0, 4718070.0, 4742040.0]",,,39644E,F-GZCO,A332,A330-203,9,5GE085,2.881461158125,42.72070890375,10786.915426874999,23770.0,11.579434941177874,165.60083757973223,489789.085915925,4730918.1109302435,2.8752688916436044,42.73070336837773,False,,,IAGOS_timeseries_2017063009350012_L2_3.1.3.nc4,231.31611233758926,0.4099999964237213,0.0,-0.006615243903000373,0.05892394188574981,2.0,-0.009988534060126404,0.08897911076545716,0.0,16.4684206875,15.0216891875,230.82148159315716,0.020615030143022874,0.030752108306105416,19.084644531870897,16.164016446050162,0.31346580799350743,0.2978776761872884,0.32334296391840933,0.3013567838393235
intersects_landsat/2017/2017012100155703_LC81970252017021LGN01,Landsat,LC81970252017021LGN01,2017-01-21T10:28:09.022908Z,EPSG:32631,"[781230.0, 821220.0, 5558340.0, 5582310.0]",,,3C64F4,D-AIGT,A343,A340-313,1,2CM015,7.213501543,50.209614118699996,4642.0,62781.60356,-1905.8109493226495,108.44087162635356,801542.8684450607,5570264.779167019,7.226466621218397,50.20759139571019,False,,,IAGOS_timeseries_2017012100155703_L2_3.1.3.nc4,261.3820665189209,0.7900000214576721,2.0,0.24353809586720168,0.03265912818023935,2.0,0.27333262805974484,0.03665348681724071,0.0,5.02538101,-13.75450208,260.34323594090756,0.3074711068271451,0.3485730610989674,9.248819771708353,-13.399658068798677,0.14335566289551205,0.0,0.1441219715300315,0.0
intersects_landsat/2017/2017092008135212_LC81950372017263LGN00,Landsat,LC81950372017263LGN00,2017-09-20T10:20:50.062752Z,EPSG:32631,"[554220.0, 594180.0, 3567600.0, 3591570.0]",,,39644E,F-GZCO,A332,A330-203,9,5GE085,3.7769968624,32.3516135144,11479.154706399999,22670.0,0.0,180.56287885994908,574213.3555926544,3579204.07362969,3.7886742855869393,32.347285924217914,True,"{""type"": ""LineString"", ""coordinates"": [[3.788674285590635, 32.347285924220685], [3.79060454889144, 32.365236317604634]]}",,IAGOS_timeseries_2017092008135212_L2_3.1.2.nc4,221.33986256555175,0.4099999964237213,0.0,0.3817803673071861,0.06673380269920826,2.0,0.6358109996995925,0.1111365294982791,0.0,-1.1088256,20.80321824,220.02158790844985,0.3634343275892732,0.5911841659572568,0.48472494962645946,18.012366525816663,0.319099035233604,0.3177247597606618,0.32274313993867126,0.3155589079272442
intersects_landsat/2017/2017070922143007_LC81230462017191LGN00,Landsat,LC81230462017191LGN00,2017-07-10T02:58:51.467883Z,EPSG:32649,"[443340.0, 483330.0, 2254710.0, 2278680.0]",,,780192,B-HLR,A333,A330-343,4,01P14RR101,110.6628889777,20.494236003475,12727.4,19583.8302925,0.0,65.14690560557358,462672.40884499106,2266436.3524335674,110.64202413219239,20.496228669084992,False,,,IAGOS_timeseries_2017070922143007_L2_3.1.3.nc4,223.6271723637047,1.0,2.0,0.13561697075,0.09310462877325713,2.0,0.22085912627831475,0.15162566822408138,0.0,-15.6651149725,-11.987478135,222.47366913719105,0.4709276337825869,0.7520235677451472,-14.183408121537907,-11.980291943773304,0.3401076245821336,0.31872221903085346,0.33963195507793054,0.31901165315252905
intersects_landsat/2017/2017100409170711_LC81970322017277LGN00,Landsat,LC81970322017277LGN00,2017-10-04T10:31:10.937328Z,EPSG:32631,"[494460.0, 534420.0, 4402620.0, 4426590.0]",,,392F34,F-GLZU,A343,A340-313,3,2CM015,3.1533202996,39.884923846,11112.3,23850.0,0.0,178.86095579644723,514393.6232645211,4415968.299447746,3.16836225517883,39.89366097846409,True,"{""type"": ""LineString"", ""coordinates"": [[3.1683622551844373, 39.89366097846638], [3.1639771549931224, 39.90577081034638]]}",,IAGOS_timeseries_2017100409170711_L2_3.1.3.nc4,221.96266193450927,0.75,2.0,0.32879701071631906,0.08905099150502682,2.0,0.5442360627965928,0.14740028102612496,0.0,-25.89188016,-35.17608988,221.46787066128968,0.2604346075425193,0.41897504024566606,-22.034266128572582,-30.81911828723641,0.3257412368331529,0.3155943283647022,0.32599776424794236,0.3100368491811941
intersects_landsat/2017/2017091109255712_LC81960312017254LGN00,Landsat,LC81960312017254LGN00,2017-09-11T10:24:08.831427Z,EPSG:32631,"[645330.0, 685320.0, 4699470.0, 4723440.0]",,,39644E,F-GZCO,A332,A330-203,9,5GE085,5.00703985565,42.537583503575,10995.2494281,23790.0,0.0,162.68308380803933,665553.1378085652,4710991.937698934,5.015901379825445,42.533587961564145,False,,,IAGOS_timeseries_2017091109255712_L2_3.1.2.nc4,224.4839853592224,0.4000000059604645,0.0,0.3201264234816432,0.0628595389732346,2.0,0.5169748877046406,0.10151201580054313,0.0,-15.0305719,22.200379227499997,223.6485055304058,0.21996904883900567,0.3481708322790642,-16.882034119341522,23.780300726525525,0.3209894242218813,0.31799006813931063,0.3165150710522315,0.3134829860934779
intersects_landsat/2017/2017121500414414_LC81090362017349LGN00,Landsat,LC81090362017349LGN00,2017-12-15T01:28:52.106043Z,EPSG:32653,"[538200.0, 578190.0, 3790350.0, 3814320.0]",,,8991BE,B-18317,A333,A330-302,7,1GE033,135.648301169375,34.3584151656,11222.423859675,22739.7348925,0.0,242.06001377319262,559513.911099348,3802922.5755763655,135.64723748820242,34.36594841771664,False,,,IAGOS_timeseries_2017121500414414_L2_3.1.1.nc4,236.36530267944718,0.4300000071525574,0.0,0.0030265107804224828,0.055444889054667205,0.0,0.004348306420633104,0.07966127261791751,0.0,-13.905185212500001,60.604167634999996,235.7964923061526,0.007939660556286043,0.011345320172845287,-11.75915519369456,59.9969340527301,0.33767588957400624,0.3188178956069735,0.337091632452723,0.31604429040358734
intersects_landsat/2017/2017081408590012_LC81920272017226LGN00,Landsat,LC81920272017226LGN00,2017-08-14T09:58:10.972958Z,EPSG:32633,"[312120.0, 352080.0, 5165220.0, 5189190.0]",,,39644E,F-GZCO,A332,A330-203,9,5GE085,12.7942161698,46.7272729857,11081.12297185,23762.567605,0.0,112.6177724795865,332463.2971151621,5177063.382433329,12.807458472306202,46.726114138269075,False,,,IAGOS_timeseries_2017081408590012_L2_3.1.2.nc4,222.41972397963715,0.4000000059604645,0.0,0.26348647652880847,0.06186979411614873,2.0,0.4341881125881076,0.1019526395280771,0.0,5.50378311,11.61054084,222.00084535786607,0.2901821203946217,0.4648942939712764,5.932944094438494,12.5734707333109,0.32039169768020315,0.3183401035526161,0.3186765677879783,0.3164365388192183
intersects_landsat/2017/2017122901263910_LC81110362017363LGN00,Landsat,LC81110362017363LGN00,2017-12-29T01:41:13.395373Z,EPSG:32653,"[403410.0, 443370.0, 3756660.0, 3780630.0]",,,8991BD,B-18316,A333,A330-302,10,1GE033,134.159327287525,34.058085436724994,8821.462984,31628.13881,1589.81781930706,229.19362343941046,424529.047730124,3769508.7786839064,134.18215386813932,34.063592885559004,False,,,IAGOS_timeseries_2017122901263910_L2_3.1.1.nc4,225.8161562069893,0.3700000047683716,0.0,0.10899999737739563,0.033098854251243176,0.0,0.1737353428868018,0.05275635813042056,0.0,-13.04325968,25.995699245,225.6847983565459,0.0835712961253419,0.13014906772184973,-8.577621116338024,28.545464054455465,0.3024080406808612,0.28541586928047646,0.31264718527627655,0.2731221828261663
intersects_landsat/2017/2017050300573116_LC81110372017123LGN00,Landsat,LC81110372017123LGN00,2017-05-03T01:40:50.398192Z,EPSG:32653,"[229140.0, 269100.0, 3584220.0, 3608190.0]",,,8991BE,B-18317,A333,A330-302,7,1GE033,132.3421429832,32.473211310800004,11934.1,20640.0,0.0,243.0239605471267,252465.79604273767,3597689.259895257,132.3656706843808,32.48892421771252,False,,,IAGOS_timeseries_2017050300573116_L2_3.1.3.nc4,226.86000061035156,0.800000011920929,2.0,-0.10999999940395355,0.1590960537509918,2.0,-0.17355243861675262,,0.0,,,225.66500067898042,0.03318460090539864,0.051669664309180414,-3.7021532987634456,17.73142262869632,0.2380323617743814,0.18915992889063593,0.3429104574810752,0.31920389701902574
intersects_landsat/2017/2017011015575616_LC80950842017011LGN01,Landsat,LC80950842017011LGN01,2017-01-11T00:21:20.057599Z,EPSG:32754,"[665850.0, 705810.0, -3843630.0, -3819660.0]",,,8991BE,B-18317,A333,A330-302,7,1GE033,143.00981623885,-34.605738758025,12506.1,19690.0,0.0,153.43365420990438,684983.9201272356,-3830039.7462821547,-41.93650964076019,-55.60372974347674,False,,,IAGOS_timeseries_2017011015575616_L2_3.1.3.nc4,222.68769079927827,0.8199999928474426,2.0,0.11970680316882767,0.07297398106154054,2.0,0.19674667566267773,0.11993916277656146,0.0,,,221.6877489310123,0.05295054554537022,0.08504924879049351,6.702284892063585,45.42606700173981,0.3439859908282224,0.31702593599315976,0.33436171947917087,0.3058854475655964
intersects_landsat/2017/2017022509330603_LC82020202017056LGN00,Landsat,LC82020202017056LGN00,2017-02-25T10:56:53.439465Z,EPSG:32631,"[357840.0, 397800.0, 6342420.0, 6366390.0]",,,3C64F4,D-AIGT,A343,A340-313,1,2CM015,0.9813529095000001,57.313263010250004,9550.3,27450.0,0.0,333.09235026998317,377574.9875315259,6355032.09955741,0.9669487244956048,57.32175906228477,True,"{""type"": ""LineString"", ""coordinates"": [[0.9669487245036751, 57.32175906228122], [0.9715224877377298, 57.319016046151425]]}",,IAGOS_timeseries_2017022509330603_L2_3.1.2.nc4,220.9191673521805,0.3700000047683716,2.0,0.2681401386215538,0.057690654463428075,2.0,0.44837389998268334,0.09646840632447042,0.0,25.85439465,43.298284262500005,221.63049032495667,0.28177263000489866,0.45303110273051533,19.994257263178984,45.68639150850991,0.32302448666019024,0.31840703336686726,0.3222903030332705,0.3180948556369401
intersects_landsat/2017/2017041308263711_LC81950352017103LGN00,Landsat,LC81950352017103LGN00,2017-04-13T10:19:17.696252Z,EPSG:32631,"[583530.0, 623520.0, 3920670.0, 3944640.0]",,,392F34,F-GLZU,A343,A340-313,3,2CM015,4.1389329386,35.5311378708,11203.5,22740.0,0.0,166.12155462072622,603314.5773576512,3933562.1225430327,4.139712099425515,35.54031647029597,True,"{""type"": ""LineString"", ""coordinates"": [[4.1397120994293575, 35.54031647029564], [4.132805303302818, 35.5582996617162]]}",,IAGOS_timeseries_2017041308263711_L2_3.1.3.nc4,216.70227496554566,0.7599999904632568,2.0,0.2598481161554754,0.08967753851997107,2.0,0.4527048685694635,0.15623532582084834,0.0,-10.212278110000002,-1.15873764,215.61668404193304,0.20237238947092293,0.33967107657292295,-9.138098421785921,0.711176146899612,0.3266684207359047,0.31203849241665077,0.32664128429245864,0.3075413801725554
intersects_landsat/2017/2017100308535904_LC81900282017276LGN00,Landsat,LC81900282017276LGN00,2017-10-03T09:46:26.951641Z,EPSG:32633,"[485670.0, 525630.0, 4999950.0, 5023920.0]",,,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,15.0680081179,45.262088255175,12253.5,19700.0,0.0,143.2253881989875,505533.53656174877,5012036.650811838,15.070530854616342,45.26180450282022,True,"{""type"": ""LineString"", ""coordinates"": [[15.070530854619545, 45.261804502821676], [15.063676569160393, 45.268737770220405]]}",,IAGOS_timeseries_2017100308535904_L2_3.1.3.nc4,219.00950727768327,0.9625486731529236,2.0,0.16201208975,0.07604104360782354,0.0,0.2760046621740758,0.12954393132933975,0.0,-1.802176155,16.859758205,219.03583442003645,0.24413337038297872,0.40010628184984864,-1.1551764062845278,15.281360683948467,0.3355170112084502,0.3166681981248761,0.3395037774985065,0.3147263568199877
intersects_landsat/2017/2017050808503812_LC81940332017128LGN00,Landsat,LC81940332017128LGN00,2017-05-08T10:12:10.651265Z,EPSG:32632,"[233730.0, 273690.0, 4254690.0, 4278660.0]",,,39644E,F-GZCO,A332,A330-203,9,5GE085,6.179658195749999,38.512285808875,10982.946534625,23770.0,0.0,170.00822367284138,253865.0022526799,4266223.801302585,6.1771354245213725,38.510393611764506,True,"{""type"": ""LineString"", ""coordinates"": [[6.177135424524893, 38.51039361176833], [6.176181075813546, 38.51937582136189]]}",,IAGOS_timeseries_2017050808503812_L2_3.1.3.nc4,221.54534469234466,0.4000000059604645,0.0,0.28932563768986613,0.06409285967048257,2.0,0.4808571998757869,0.10652187958457507,0.0,-24.260693075,29.17533555,220.36572482525509,0.3246631619933451,0.526727517148721,-25.524828928643338,27.68771215610156,0.32292577061818994,0.319347674950088,0.3196444977971425,0.31750554220169147
intersects_landsat/2017/2017080202075207_LC81240482017214LGN00,Landsat,LC81240482017214LGN00,2017-08-02T03:06:02.921940Z,EPSG:32649,"[346260.0, 386250.0, 1886820.0, 1910790.0]",,,780192,B-HLR,A333,A330-343,4,01P14RR101,109.729563187,17.171124157,13020.6,18770.0,0.0,235.09613723281268,370202.79682011745,1900994.4543845989,109.77943636728266,17.190106973726724,True,"{""type"": ""LineString"", ""coordinates"": [[109.77943636728153, 17.19010697373034], [109.83793930640176, 17.230179936732068]]}",,IAGOS_timeseries_2017080202075207_L2_3.1.3.nc4,220.79182396369933,1.0080177783966064,2.0,0.481,0.11538814690195023,2.0,0.8053360564333201,0.19319383221909403,0.0,0.37737875,-15.03745265,220.56787218886228,0.5777532632250977,0.9357487119985759,1.128875545382434,-16.181998758623397,0.33739905569854745,0.31281523302769665,0.3361376515855539,0.31062561836198477
intersects_landsat/2017/2017010600531016_LC81080362017006LGN01,Landsat,LC81080362017006LGN01,2017-01-06T01:22:28.446338Z,EPSG:32654,"[197160.0, 237120.0, 3879840.0, 3903810.0]",,,8991BE,B-18317,A333,A330-302,7,1GE033,137.90319079935,35.12874957395,11654.71652465,20640.0,0.0,262.31749954724376,217267.533055118,3891741.402227545,137.89726163146892,35.12886457368815,False,,,IAGOS_timeseries_2017010600531016_L2_3.1.3.nc4,226.6261169346924,0.800000011920929,2.0,0.03561158361009322,0.0862626977873519,2.0,0.05631525480678864,0.136413747988455,0.0,,,225.13571358151194,0.035907008346173164,0.05613557066191365,-23.072895307894832,75.42045646760853,0.15351533313228807,,0.34407554265086443,0.3163870774176347
intersects_landsat/2017/2017080602150507_LC81200452017218LGN00,Landsat,LC81200452017218LGN00,2017-08-06T02:40:04.466902Z,EPSG:32650,"[407730.0, 447690.0, 2415300.0, 2439270.0]",,,780192,B-HLR,A333,A330-343,4,01P14RR101,116.30126054715,21.94876001765,9780.1,29680.66196,645.9829020163197,87.45070010078103,426020.7955995707,2427159.399315201,116.28357029116562,21.94723404649892,False,,,IAGOS_timeseries_2017080602150507_L2_3.1.3.nc4,246.6356126166916,0.9526804685592651,2.0,0.084,0.06859556044687704,2.0,0.10904122852113471,0.08904465599129349,0.0,2.188022945,-3.99935569,244.07034034018184,0.17871791151892905,0.23681727735291164,0.27702382625598015,-6.410137408738088,0.33620211424400587,0.2683631181765207,0.33755102229209155,0.2672272338538087
intersects_landsat/2017/2017081606561511_LC81900282017228LGN00,Landsat,LC81900282017228LGN00,2017-08-16T09:46:05.874271Z,EPSG:32633,"[459540.0, 499500.0, 5073480.0, 5097450.0]",,,392F34,F-GLZU,A343,A340-313,3,2CM015,14.742461033475001,45.921883846475,12000.2,20660.0,0.0,291.8338436575238,481088.59106538206,5085249.944646626,14.75611728456723,45.92055825328209,True,"{""type"": ""LineString"", ""coordinates"": [[14.756117284562288, 45.920558253285456], [14.836601599601828, 45.903261040003], [14.885795935399937, 45.89402283024517]]}",,IAGOS_timeseries_2017081606561511_L2_3.1.3.nc4,215.16844628606415,0.7699999809265137,2.0,0.5177185780490487,0.11478806525065191,2.0,0.9154608530808389,0.2029750860106945,0.0,7.615628645,9.704371355000001,214.91916320297597,0.39514337596106097,0.6664520654738249,6.586961704355772,10.593646004082824,0.32595493620286203,0.2881286220750672,0.32669107888044685,0.2846953747852378
intersects_landsat/2017/2017091208595511_LC82030362017255LGN00,Landsat,LC82030362017255LGN00,2017-09-12T11:09:35.508609Z,EPSG:32629,"[576870.0, 616860.0, 3821460.0, 3845430.0]",,,392F34,F-GLZU,A343,A340-313,3,2CM015,-7.954988576125,34.639181060199995,11889.2,21680.0,0.0,182.66153632853084,596924.7274619236,3834294.254929995,-7.942386725724004,34.6459883194454,True,"{""type"": ""LineString"", ""coordinates"": [[-7.94238672572317, 34.64598831944542], [-7.941276384545924, 34.658170347968706]]}",,IAGOS_timeseries_2017091208595511_L2_3.1.3.nc4,220.86903320339584,0.7699999809265137,2.0,0.3654914015325755,0.0982654501762297,2.0,0.6114727245591283,0.16439955587999897,0.0,-1.5560562975,-1.337715225,220.26837340383693,0.29955548129408704,0.4863272212679278,-0.5691038651118729,1.0968456782455258,0.32798981938669436,0.30869906344485687,0.32929770462473434,0.30029111210514714
intersects_landsat/2017/2017110109591203_LC82010242017305LGN00,Landsat,LC82010242017305LGN00,2017-11-01T10:52:43.109912Z,EPSG:32631,"[296220.0, 336210.0, 5705820.0, 5729790.0]",,,3C64F4,D-AIGT,A343,A340-313,1,2CM015,0.3483370206,51.5814557654,10485.6332434,25032.22522,0.0,264.83968193843293,316285.8791402605,5717711.98230167,0.34842071224179777,51.58048574831456,True,"{""type"": ""LineString"", ""coordinates"": [[0.3484207122378694, 51.580485748317436], [0.3998765873980638, 51.5824521731029]]}",,IAGOS_timeseries_2017110109591203_L2_3.1.3.nc4,218.08222582870482,0.800000011920929,2.0,0.7164423475456237,0.1361784079478383,2.0,1.2315673831467628,0.23409123678466678,0.0,-1.92772082,26.14222522,217.79060036909857,0.5975703455707282,0.9877154486009446,-2.6050621282813022,24.81748369009102,0.3265360013438194,0.32258286907283323,0.3225575696716362,0.3147841379968951
